Measurement Start time (24hr time),Pressure (bar),Flux 0 (LMH),Flux 1 (LMH),Flux 2 (LMH),Average Flux (LMH),Standard Deviation (LMH),Standard Error (%)
15:17:00,0.689476,1115.855853621613,1130.3710091650732,1106.7405220766593,1117.6557949544485,9.730701297445508,0.8706348896837326
15:19:00,1.03766138,1668.5059744218202,1681.1826636138144,1648.6243911187692,1666.104343051468,13.399904275645648,0.8042656110663358
15:22:00,1.37205724,2174.300389799294,2212.2119186646,2185.3370558843985,2190.6164547827643,15.92116086161815,0.7267890655553847
15:25:00,1.72369,2873.6162584109475,2920.2103527453473,2870.4173180972252,2888.081309751173,22.756169237868953,0.7879338147799427
15:27:00,2.07532276,3287.517316802876,3308.889601553434,3304.7705798015654,3300.392499385958,9.25812543872955,0.28051589138116256
15:31:00,1.71679524,2730.850356711297,2775.692076913057,2721.422817251912,2742.6550836254223,23.675610786630127,0.8632369023717756
15:35:00,1.378952,2157.4699323420514,2191.162768291261,2168.726353695349,2172.453018109554,14.005185213987929,0.6446714887383431
15:38:00,1.02731924,1616.1965481901982,1639.7664333871198,1613.177881819263,1623.0469544655268,11.886513876993675,0.73235797918785
15:41:00,0.689476,1082.810727081156,1083.9847988740794,1097.2128961246972,1088.0028073599776,6.53013080186738,0.6001942970820676
